target,id,date,flag,user,comment
1,1833465841,Sun May 17 23:22:28 PDT 2009,NO_QUERY,dasjtjeawiolls,just gave a twitorial... 
0,2190426639,Tue Jun 16 02:41:53 PDT 2009,NO_QUERY,lemonsareyellow,Last exam went horribly. Almost certainly a fail. Damn. 
1,1976124534,Sat May 30 16:38:22 PDT 2009,NO_QUERY,xSaMiBaBeEx,@TheRealJordin aw that's so sweet! I'm disabled and i have lots of friends who didn't get to go to go to prom.  you made my favorite list
1,1564733526,Mon Apr 20 04:43:50 PDT 2009,NO_QUERY,DinaCass,"Ooo, unexpected fruit punch fine   Awesome  http://tinyurl.com/d7a46l"
0,1984999877,Sun May 31 16:13:38 PDT 2009,NO_QUERY,msbellee,@tgrburningbrite I've been seeing that tool 
0,1833678736,Mon May 18 00:04:50 PDT 2009,NO_QUERY,tinaism323,enjoyed the crazy magic that was bay to breakers but is hating the pain in her feet/legs 
0,1470056068,Tue Apr 07 08:12:58 PDT 2009,NO_QUERY,mimidoogi,@screamaimdance haha yeah that's the one :] and I tried with my Flickr but I can't even remember my Yahoo ID :S  Added you on my one
1,1962395983,Fri May 29 10:58:57 PDT 2009,NO_QUERY,DianaMarie81,Yaaay - getting ready to go to the park with my sweet cheeks!  
0,2009678002,Tue Jun 02 16:05:38 PDT 2009,NO_QUERY,LizBV12222,@TheEllenShow ick.... 
0,1979269148,Sun May 31 02:19:34 PDT 2009,NO_QUERY,JamesMcCleary,I wasn't even in WeHo for 5 min and some guy smacked me in the face...I was on my cell and it few out of my hand and split. My poor nose. 
1,1753235306,Sun May 10 00:41:33 PDT 2009,NO_QUERY,bizzylittlebee,@laurenkel pancakes!! with lemon and sugar thanks! 
1,1993372076,Mon Jun 01 10:16:13 PDT 2009,NO_QUERY,JenVortriede,I'm enjoying a mini-vacation with my husband in La Jolla.  
1,2060749447,Sat Jun 06 19:30:17 PDT 2009,NO_QUERY,moostool,"@vitaminjeff hey man, just sayin hi, hope ya day is cool, just updated, like proper, my twitter, review, see if im cool man,... lol "
0,2015358230,Wed Jun 03 04:27:00 PDT 2009,NO_QUERY,CosmicJase,Four Year Strong are rocking my world on this sunny day when i am stuck inside with nothing to do 
1,1982999451,Sun May 31 12:18:38 PDT 2009,NO_QUERY,gordon_martin,@FitnessforGolf I understand now 
0,2059576913,Sat Jun 06 17:12:43 PDT 2009,NO_QUERY,Scotttiiieee,Not feeling it tonight. 
0,1833376165,Sun May 17 23:05:40 PDT 2009,NO_QUERY,mrated,"@longzheng Damn, I was hoping you were going to say it was a typo and that they're giving them away daily. "
0,2285197262,Mon Jun 22 14:49:46 PDT 2009,NO_QUERY,Jevus2006,Looks like this will be my last #squarespace 
1,1981519407,Sun May 31 09:19:31 PDT 2009,NO_QUERY,yogich,"@KatyinIndy  recovery, was very slow, process. Years. Now, able to get around, normally, and have had good health, 4 several years. "
1,2053499667,Sat Jun 06 04:46:25 PDT 2009,NO_QUERY,oxSTEFFxoMCRmy,Ugghh. Don't feel so good right now. =\ Probably sickk. OH Well. Hey Muthafuckersz&lt;3 
1,1977091831,Sat May 30 20:04:53 PDT 2009,NO_QUERY,Twinnadryl,Game was awsome! We won 3-0 lol go Dynamo  out to eat with the Dynamo Girls! @mr_inkredible u missin out nigga! Fam first I feel ya bro...
0,1960956204,Fri May 29 08:45:55 PDT 2009,NO_QUERY,robiiinn,@annakayh your not in school 
0,1556890289,Sun Apr 19 00:51:44 PDT 2009,NO_QUERY,alexfalk,"The shrubbery and trees situation on the west end of our property is a freakin' disaster. Lot of deadwood, scrap, trash. "
0,2016405394,Wed Jun 03 06:43:14 PDT 2009,NO_QUERY,lindseygrande,@sarei I hope I wake up early for that! I've missed the last 2 weeks 
1,1983433833,Sun May 31 13:08:52 PDT 2009,NO_QUERY,bloggerjoe,"@anniething1 No, no it isn't! LOL  Although I'm sure my dog Fred would enjoy that. "
1,1984881451,Sun May 31 15:59:49 PDT 2009,NO_QUERY,fishhhface,@aaaashleyyyy  thanks ashley&lt;3
1,1955871568,Thu May 28 20:46:10 PDT 2009,NO_QUERY,DoubtfulDella,@gorphax84 At least I know who one of those people are 
1,1972454332,Sat May 30 09:15:20 PDT 2009,NO_QUERY,mizzdebra04,@kekeinaction oh ok thanx for replying girl 
0,1759956858,Sun May 10 20:20:05 PDT 2009,NO_QUERY,caraaaaaa,@mileycyrus why don't your tweets show up for me anymore  it makes me so sadddddd
1,2051330219,Fri Jun 05 21:40:53 PDT 2009,NO_QUERY,darsthegreat,I'm getting mad as rabbits.  Anyway we must &quot;REINVENT LOVE.&quot;
0,2054466577,Sat Jun 06 07:24:56 PDT 2009,NO_QUERY,TynzBoomPow,@sereneisflash HUH SERENE?! YOU WATCH HANNAH MONTANA ALREADY?!?!?!!?! FUCK YOU 
1,2050228292,Fri Jun 05 18:17:46 PDT 2009,NO_QUERY,_glurch,@visuophile I sent you a request 
1,2050400237,Fri Jun 05 18:36:04 PDT 2009,NO_QUERY,MsStaceyK,Mr.Shawn Carter is back D.O.A is  that shit 
1,2014568229,Wed Jun 03 01:58:11 PDT 2009,NO_QUERY,FranceBarker,"Yay! I've done my art exam... wow 10 full pages of writing... ow my hand hurts!! lol anyways 8 down, 4 to go!!!!!! "
1,1977195990,Sat May 30 20:21:01 PDT 2009,NO_QUERY,ashnickerson84,home for the night 
1,2189368994,Mon Jun 15 23:52:22 PDT 2009,NO_QUERY,Kelstena,@DivineStorm waheyy good morning! 
1,1556336540,Sat Apr 18 22:27:15 PDT 2009,NO_QUERY,JemAnachronism,Ramen Noodle is the bees knees! 
0,1695964828,Mon May 04 07:19:48 PDT 2009,NO_QUERY,krisi18,studyingggg ;; taking exam ;; foooooooood ;; class ;; studyingggg again. o joy 
1,1956731737,Thu May 28 22:32:59 PDT 2009,NO_QUERY,iluvcornbread7,@MonicaMadeja well if u need help im here fosho 
1,2182124482,Mon Jun 15 12:45:15 PDT 2009,NO_QUERY,Shinobi_Boa,@Koori_ #eveonline obviously! 
0,2013136843,Tue Jun 02 22:00:00 PDT 2009,NO_QUERY,emilyyyem,@PaigeTJohnson I hate my biological father too 
1,2187574655,Mon Jun 15 20:29:04 PDT 2009,NO_QUERY,WhitneyHurt,OAR Wednesday at 7!!! cant wait 
0,2237394145,Fri Jun 19 05:43:30 PDT 2009,NO_QUERY,700stories,"@voluptuouspanic and re: Journey, I KNOW!!! Love the song, love the recognition for a fun song but it's starting to get old... "
1,2061131696,Sat Jun 06 20:14:29 PDT 2009,NO_QUERY,chiniehdiaz,"@jordanbartowski LOL! I wish you success , my friend "
1,1880333315,Fri May 22 00:52:23 PDT 2009,NO_QUERY,TessaG,@salisburydowns Thanks for the #FollowFriday - I hope your weekend is wonderful 
0,1753952518,Sun May 10 04:17:14 PDT 2009,NO_QUERY,twebbstack,@adecembertruth awww id love to go... but i cant. 
1,1978079489,Sat May 30 22:23:22 PDT 2009,NO_QUERY,jennybean1,Us ready to relax tomorrow xoxo 
0,2241543406,Fri Jun 19 11:04:46 PDT 2009,NO_QUERY,SynBen,NKOTB peeps please watch and explain to me what DDUB means by final Chapter  Cuz I think I'm gonna cry.  http://tinyurl.com/mtoclu
0,1967954696,Fri May 29 20:30:36 PDT 2009,NO_QUERY,blooopp,"obama, why are images of rape at abu ghraib &quot;not particularly sensational&quot;?! just cuz it's no surprise that the military is cool w/ rape? "
1,1574045755,Tue Apr 21 04:01:31 PDT 2009,NO_QUERY,kristenmarquez,Good morning all you stateside folks who are just waking up! 
1,1996417254,Mon Jun 01 15:02:59 PDT 2009,NO_QUERY,tweetypie08,@tallivansunder sounds great and healthy  good luck with your show!!!
0,2328417417,Thu Jun 25 09:33:22 PDT 2009,NO_QUERY,James_Millard,Everyone seems to be going on holiday  at the moment. I feel so left out 
0,1565500413,Mon Apr 20 06:54:23 PDT 2009,NO_QUERY,Higgi_1987,soooooo bored! i badly need a job!  fed up not working!  HELP!!!!!!!!!!!!!!!!!!  XXXXXX
1,1969691575,Sat May 30 00:53:05 PDT 2009,NO_QUERY,always_sanya,watchin 10 things i hate about you 
0,2201046550,Tue Jun 16 19:43:51 PDT 2009,NO_QUERY,loribecker,The tile is done and it turned out great! Mom and Dad leave tomorrow morning back to Springfield. 
1,1994830049,Mon Jun 01 12:31:29 PDT 2009,NO_QUERY,balaaG,@huggybabe you should probably check yourself in the mirror &amp; photo again 
1,1835095452,Mon May 18 05:07:27 PDT 2009,NO_QUERY,hotpuddxoxo,hi been away for awhile but back now - in work at the mo so will catch up with you all laters 
0,2201420678,Tue Jun 16 20:15:03 PDT 2009,NO_QUERY,jorene_,"Sooo, my plane for Chicago leaves at the exact time that I had reservations for Club 33... I am going to be eaten alive "
0,2199295644,Tue Jun 16 17:17:49 PDT 2009,NO_QUERY,victhehorrible,So no tattoo today. We got the dates mixed up 
1,1956977592,Thu May 28 23:10:51 PDT 2009,NO_QUERY,xCalix,It's annoying when people show off their fame 'n fortune to the world. WHATEVERS! I'm 'bout to relax the night away w/ my peoples 
1,1991017150,Mon Jun 01 06:14:09 PDT 2009,NO_QUERY,pauracoma,"@samuhh IKAW KASI, E.  :| I slept.  OH WELLL, I'LL SEE YOU ON SATT."
0,2176409069,Mon Jun 15 03:47:46 PDT 2009,NO_QUERY,Becca357,"Heey my names Becca im new on twitter, im in pitlochry high school teaching myself Re and im stuck  any help offers ? xxxxxxxxxxxxxxx"
0,1880790064,Fri May 22 02:30:50 PDT 2009,NO_QUERY,gcaat,lost hockey 1-0  and ended up sleeping in the sickbay.  and came home and slept again. and almost missed dinner. but didn't miss Rove!
0,2225252550,Thu Jun 18 10:29:47 PDT 2009,NO_QUERY,Brent_One,http://bit.ly/IULNA  -- Apple Macbook Pro 17\&quot; 2009 - Screen capture failure   Any ideas why it does this from time to time??
1,1676870848,Fri May 01 23:31:10 PDT 2009,NO_QUERY,Kaleiigh,"I looovee the sun, hello UV 1000000 "
0,2177114999,Mon Jun 15 05:28:51 PDT 2009,NO_QUERY,PascalD81,Good morning!..getting ready to run some errands...but before I go I have to make sure my niece is comfortable...she's not feeling well 
0,2049122485,Fri Jun 05 16:20:02 PDT 2009,NO_QUERY,wootwootman,@blackenedsky omg ur into sims I can't stand those games 
1,1999137517,Mon Jun 01 19:42:20 PDT 2009,NO_QUERY,nightmare93,"@gooberbaby13 aww, it's great!  we all should hang out soon.  [;  @bwanalilolath @acely @allisonjones49 thank you!  "
0,2261484354,Sat Jun 20 20:51:50 PDT 2009,NO_QUERY,elena_ohsnoes,@markhoppus Did you die? I miss you bb 
1,1554106523,Sat Apr 18 16:05:06 PDT 2009,NO_QUERY,LeslieIsBomb,"@paigeholliday lawl, its fun xD. its just basically the status part of myspace and facebook ahaha. "
0,1565716179,Mon Apr 20 07:23:50 PDT 2009,NO_QUERY,Lynne90,@Jackie1981 No the music's gone again 
0,2255502072,Sat Jun 20 11:21:33 PDT 2009,NO_QUERY,xLAURAHx,wants it to be Tuesady now 
0,2185274367,Mon Jun 15 17:08:20 PDT 2009,NO_QUERY,SibelOktay,"I'm in Richmond, VA, apparently... Let's hope I get home tonight. "
0,2218097042,Wed Jun 17 21:53:09 PDT 2009,NO_QUERY,TashaMCrawford,@ronikayy plenty of things 
0,1963504622,Fri May 29 12:49:27 PDT 2009,NO_QUERY,lianeviolet,One is not supposed to have a headache on a Friday. That's just not right. 
0,1961898574,Fri May 29 10:12:43 PDT 2009,NO_QUERY,Phahita,a female robin just flew into my window and I watched her die in my bushes...  i think i am going to cry now...  
0,2217524295,Wed Jun 17 20:59:45 PDT 2009,NO_QUERY,aphrodite187,Very sad day. 
1,1990397752,Mon Jun 01 04:45:41 PDT 2009,NO_QUERY,tomswenchie,@r0ckcandy ooo dickie pics...dont mind how bad they are really 
1,1880735246,Fri May 22 02:18:47 PDT 2009,NO_QUERY,Swires,"Morning #spotify session. Looking forward to the prom tonight, wondering if the food will be good "
0,2212751580,Wed Jun 17 14:29:31 PDT 2009,NO_QUERY,csnider522,@katielive105 It's sunny and warm out here. I'm pissed I gotta work  Get out of da hood (CV) and come kick it in Snobbyville (WC) LOL
0,2265659904,Sun Jun 21 07:03:15 PDT 2009,NO_QUERY,schoolarship,remember my parents 
0,1957339578,Fri May 29 00:12:09 PDT 2009,NO_QUERY,richfeistel,mmkayy TOTALLY going to bedd now. i mean it!! im only gonna get 3 hours of sleep tonight 
0,1976582061,Sat May 30 18:30:11 PDT 2009,NO_QUERY,liababygirl,man. me n the girls shulda went out. we anit even go bowling.  instead im hme. gettin lazy lol
1,1833929384,Mon May 18 00:58:52 PDT 2009,NO_QUERY,nanyate,@awenya Hahaha yeah!! T__T I'll try to squeeze out some time in the weekend to do it. 
0,1835225734,Mon May 18 05:28:27 PDT 2009,NO_QUERY,NLwilson10,"Watching Gilmore Girls, still in Pjs=D Suppose I should start doing Biology revision soon.... "
0,2234495149,Thu Jun 18 23:09:49 PDT 2009,NO_QUERY,Zumaki,Walter Cronkite is probably going to die soon. He'll take respectable journalism with him  And that's the way it is.
0,2178592630,Mon Jun 15 07:55:42 PDT 2009,NO_QUERY,digistarr,daaaaaa! why is it monday  officially starting to load up on energy drinks!
0,2014047130,Wed Jun 03 00:18:21 PDT 2009,NO_QUERY,MissDibbs,@EETWiz i cannot sleep...combination of travelling and coming home to an empty house 
1,2002573128,Tue Jun 02 04:35:52 PDT 2009,NO_QUERY,johnthornhill,@markmcwilliams Majorca mate. Nice and hot 
0,1994285214,Mon Jun 01 11:42:00 PDT 2009,NO_QUERY,samelaanderson,@Jughead_Jones I don't know what's wrong but I hope everything turns out to be ok. 
0,2183120572,Mon Jun 15 14:04:27 PDT 2009,NO_QUERY,BethTN09,@belleann someone took or stole my silver camera you used cuz its not in my bag anymore  im' so friggin PISSED!
1,1557375700,Sun Apr 19 03:43:55 PDT 2009,NO_QUERY,jasminekpk,Just got my laptop!  But I have to re-install EVERYTHING back  Gonna take a while.
0,1793765427,Thu May 14 03:54:59 PDT 2009,NO_QUERY,perezf2,taking pepto... like the boss. 
1,2062614271,Sat Jun 06 23:45:23 PDT 2009,NO_QUERY,Manduh921,Going to bed. Early Morning. My bf Goes out to eat and meets my family for the 1st time...SCARY!!!! 
0,1986918998,Sun May 31 19:30:45 PDT 2009,NO_QUERY,JLo_SHOT408,@KristenCampisi hi love...Twitter is being wierd with my pic right now too! 
1,2069695210,Sun Jun 07 16:21:19 PDT 2009,NO_QUERY,heartsnsparkles,@machoo92 YAY okay  are you actually going to revise ? i need to cover two topics tommorow !
0,2200236828,Tue Jun 16 18:37:25 PDT 2009,NO_QUERY,kaitykane,really does miss her man. 
0,2052248452,Sat Jun 06 00:06:39 PDT 2009,NO_QUERY,kbn24688,just doesn't Feel Like Smiling Today 
1,1991514925,Mon Jun 01 07:10:37 PDT 2009,NO_QUERY,xXfatlipXx,I AM THE ONE AND ONLY... NOBODY ID RATHER BE 
0,1685548574,Sun May 03 00:53:48 PDT 2009,NO_QUERY,peniche_,is rove on tonight? i dont think it is 
1,1827566053,Sun May 17 10:59:03 PDT 2009,NO_QUERY,Sarah_Kelsay,Just got back from church. The sermon was about being grateful with what you have  and don't compare yourself to other people.
0,2063276458,Sun Jun 07 02:01:10 PDT 2009,NO_QUERY,HartMama,My tummy feels icky and I didn't even drink tonight 
1,2063907055,Sun Jun 07 04:32:15 PDT 2009,NO_QUERY,Dul90,back to my room &quot; home sweet home &quot; 
1,2177213938,Mon Jun 15 05:41:03 PDT 2009,NO_QUERY,MaFt,@jasongaunt http://twitpic.com/7gg7z - How rude 
0,2241088064,Fri Jun 19 10:31:34 PDT 2009,NO_QUERY,joeyroxville,@tararenee7 weird that's one of mine too cuz Im kinda fluffy 
0,2053560823,Sat Jun 06 04:59:10 PDT 2009,NO_QUERY,Lazymind,i'm studying maths   It sucks big time
0,2302621581,Tue Jun 23 17:03:54 PDT 2009,NO_QUERY,jatt_punjabi,If Rajan Rondo and Ray Allen go to Detroit Pistons..I will be really pissed!!!! 
1,1971766297,Sat May 30 07:51:04 PDT 2009,NO_QUERY,sbennion,crayons can melt on us for all i care. &quot;i just wasted ten seconds of your life&quot;. gotta love relient k 
1,1999101857,Mon Jun 01 19:38:42 PDT 2009,NO_QUERY,DumbLemonLizzy,O-K  now im going 2 go on youtube. cuz im bored -_- haha laterzzz 
1,1880167112,Fri May 22 00:18:55 PDT 2009,NO_QUERY,HarbourSeal,@angelneptustar I'm quite sure he twittered it *lol* 
1,2015830488,Wed Jun 03 05:36:39 PDT 2009,NO_QUERY,carinaabee_,"@TraceCyrus pfft, I was gonna ask which one hurt the most, so I can avoid that area. "
1,2190763068,Tue Jun 16 03:39:31 PDT 2009,NO_QUERY,SummerLovin28x,@coollike http://twitpic.com/7j985 - my sister has that clock 
1,2015232313,Wed Jun 03 04:05:22 PDT 2009,NO_QUERY,theinfamoushobo,@monikaaabitch LOL...are you sure your over him? jksjks i know you are. and i really dont think it's cute...but i cant help it 
1,1976973918,Sat May 30 19:45:01 PDT 2009,NO_QUERY,Cptnkirk2,Today is a good day. 
1,1678576140,Sat May 02 07:08:00 PDT 2009,NO_QUERY,xaerOOOO,the countdown has started  
1,1996024760,Mon Jun 01 14:25:01 PDT 2009,NO_QUERY,marienborg,@davestagner how many debs at your company? We are 3+4 on two different techs 
1,1975170736,Sat May 30 14:35:43 PDT 2009,NO_QUERY,Ste1987,@JacobLovie Yeah! Its nice that @Schofe replies to people voluntarily. And your lucky to have the big man following you 
1,2069325682,Sun Jun 07 15:40:18 PDT 2009,NO_QUERY,daniejb92,Just finished hamlet from the hood with @chellez12…21 takes my dear but we got it 
1,1957681399,Fri May 29 01:15:50 PDT 2009,NO_QUERY,PaoCad,just watched &quot;Wanted&quot;. one crazy movie... really good! 
0,2014265253,Wed Jun 03 00:58:15 PDT 2009,NO_QUERY,Greg24hrs,Writing design feedback  and listening to Sade on a rainy morning.
1,2058113985,Sat Jun 06 14:17:35 PDT 2009,NO_QUERY,Skjalf,"@brampitoyo Yes, indeed it does set Gravity's Rainbow to music- nationwide collaborative effort. Site up soon with streaming. "
0,2240433383,Fri Jun 19 09:44:27 PDT 2009,NO_QUERY,jmac122578,I am out of green leaf lettuce. No iceberg is not a good substitute. I am not even sure why it is in my house. 
0,2001140160,Mon Jun 01 23:57:46 PDT 2009,NO_QUERY,Kristie1311,@Desir80s we didn't find anyone. Just missed @crunchyk. No one showed up at WH. They may have went to another 1 or came later. 
0,1966980034,Fri May 29 18:45:10 PDT 2009,NO_QUERY,pennyinyourshoe,@SANDYRAHRAH i'm so sorry for your loss sandra 
1,2069249646,Sun Jun 07 15:31:59 PDT 2009,NO_QUERY,siriuslyheather,.@PreppyDude Happy National Cancer Survivors Day to you too Duane! As well to all our fellow survivors on twitter! 
0,2236088077,Fri Jun 19 02:49:32 PDT 2009,NO_QUERY,cortormiss,"@XChadballX i tryed to get up erlie to get a london ticket, seems they solded out now tho  haha im relly angery XD"
1,1688114641,Sun May 03 10:22:23 PDT 2009,NO_QUERY,HarryLyme,"ah -- that's an old idea and  already sounds top-down, centralized, academic in it's obviousness  Google sleep tight "
1,1962317479,Fri May 29 10:51:36 PDT 2009,NO_QUERY,Tarynnnn,good day &lt;3. lol running through the fountains  love you all (:
1,1999514166,Mon Jun 01 20:21:03 PDT 2009,NO_QUERY,colorgirlkaylee,there's nothing wrong with alone time.. it's actually one of the best times in the world sometimes 
0,2323229928,Thu Jun 25 00:10:57 PDT 2009,NO_QUERY,Dieux_Faux,@Sixverstein I know you don't mean it that way but it always feels little like you're having dig at me about the eucl when you say that 
0,1991478304,Mon Jun 01 07:06:42 PDT 2009,NO_QUERY,greenfaerie,Still can't believe that a plane has just vanished whilst flying over the Atlantic. Feel so sorry for the relatives waiting for news. 
1,2174821731,Sun Jun 14 23:23:46 PDT 2009,NO_QUERY,sonnetXVII,"hold up, wait a minute, put a little love in it! "
1,1557940471,Sun Apr 19 06:39:36 PDT 2009,NO_QUERY,studionashvegas,Haha... that message was from @lukeybear08.  Apparently he wanted to tweet on daddys account today 
0,2300965415,Tue Jun 23 14:49:27 PDT 2009,NO_QUERY,thebeccaboop,"V tired and am missing @timdeville , lion-o and betty  when did I turn into such a homebody?!"
1,1677363248,Sat May 02 01:41:39 PDT 2009,NO_QUERY,TheRealJordin,@JazzyTeeSings Ahahaha I look forward to it!!! 
1,1882178642,Fri May 22 06:23:08 PDT 2009,NO_QUERY,hgeorge,"#smbmsp Hey Folks - it's Concordia UNIVERSITY (not College), University  @concordiastpaul"
0,2206349853,Wed Jun 17 06:24:22 PDT 2009,NO_QUERY,mzmaihem,is pissed and pissed off cos Ponderland isn't on @rustyrockets is not here 
0,2001338158,Tue Jun 02 00:33:38 PDT 2009,NO_QUERY,The_Beat_UK,good morning! seriously sunny day! shame I'm at work 
0,1470197810,Tue Apr 07 08:38:22 PDT 2009,NO_QUERY,Jay_El,missing @a_fio  lmao!!
1,2186927182,Mon Jun 15 19:32:19 PDT 2009,NO_QUERY,alyssaaguilera,"my last update of the day: find out ur friends NOW. last thing u want is drama. i'm on team twins.   felemishnish, alyssa ☜"
0,1830577090,Sun May 17 17:08:11 PDT 2009,NO_QUERY,daisychain_69,feelin a little sick....think i'm gettin the tummy flu 
0,2049968488,Fri Jun 05 17:49:36 PDT 2009,NO_QUERY,nelson_medina,just in 1 second my entire life fell down...  im so sad...
1,2189835809,Tue Jun 16 01:02:08 PDT 2009,NO_QUERY,francish7,@zbeauvais Yay! Everybody wants a recount - and it looks like it's gonna happen 
0,2226331672,Thu Jun 18 11:49:18 PDT 2009,NO_QUERY,JoJoJoDaDoNKOTB,@pnegron1 i couldnt...it was my phone that i sent the alarm in  if i threw my phone then i wouldnt get his twitter updates *sigh*
1,1958055622,Fri May 29 02:30:37 PDT 2009,NO_QUERY,Dominic1978,#followfriday @VelcroShoes for the kind words  I have fans?
1,1880541585,Fri May 22 01:36:46 PDT 2009,NO_QUERY,tokaare,"@julienrenaud Good one! I like this one more, CS save the world again http://tinyurl.com/cbfqty "
0,2061896883,Sat Jun 06 21:51:45 PDT 2009,NO_QUERY,bowtiekittydish,i get to see @trent_reznor in concert for the first time tomorrow! (hopefully not the last) dont get to meet him anymore though 
1,1469393249,Tue Apr 07 06:14:32 PDT 2009,NO_QUERY,MoonwoodFarm,"@cre8tivkj Are we looking at the pink glove?  Is that yours? I love using my looms, so easy  But never thought a GLOVE could me be made!"
0,2323684473,Thu Jun 25 01:13:48 PDT 2009,NO_QUERY,dutch3ss,@juneleaf me tooooo 
0,1883464294,Fri May 22 08:35:34 PDT 2009,NO_QUERY,TheNut01,think ve destroyed the bass on my headphones   damn these dnb songs!!!! lol
1,1794503523,Thu May 14 05:57:51 PDT 2009,NO_QUERY,Bekki_x,"Got let out off college early today! Finished at 1, home for 1:30, tennis on at 1:32! Now this is more like it "
0,2191639554,Tue Jun 16 05:41:12 PDT 2009,NO_QUERY,sigitt,"@BrettMcGuire - Not sure. I tried the Power + Home button trick and it worked, it's on again now. I hope it doesn't happen again. "
0,2059011023,Sat Jun 06 16:04:15 PDT 2009,NO_QUERY,Steph_xoxoxox,Pissed off 
0,2049221692,Fri Jun 05 16:30:24 PDT 2009,NO_QUERY,Ponytailz,@Seancon EXACTLY! I'm dying here. 
1,1684903752,Sat May 02 22:24:29 PDT 2009,NO_QUERY,juanpablo1962,@astrowebgirl  You may have to upload from your computer to twitpic.  I hope this gets solved b/c I'd love to see more pics from you.  
1,2064823915,Sun Jun 07 07:15:28 PDT 2009,NO_QUERY,ivonna_ardonjc,Transferring some songs to my celphone 
1,1556845947,Sun Apr 19 00:38:10 PDT 2009,NO_QUERY,Bizcuits,@IAmBeeAye i think that you will get to that point....it shouldn't be that hard especially if you got skills 
0,2066313088,Sun Jun 07 10:16:57 PDT 2009,NO_QUERY,SydneyNxx,I want salad....but I have no dressing 
1,1822827976,Sat May 16 20:28:53 PDT 2009,NO_QUERY,coliwilso,"@meganrogers ain't that the truth! even tho Ex Machina was visually richer, i think it was the soundtrack that makes Appleseed my fav "
1,2067605331,Sun Jun 07 12:38:25 PDT 2009,NO_QUERY,raeraeverret,"@oCassieface lmao!!! Girl, last night was soooo much fun!! We have to get together this week to make jello shots! "
0,1565950719,Mon Apr 20 07:54:20 PDT 2009,NO_QUERY,emily_sarahhhh,Late again. Seriously. Shoot me. 
1,1881350813,Fri May 22 04:24:17 PDT 2009,NO_QUERY,niamhsmith,"@SteveHealy hi Steve, thanks for following "
1,1984481383,Sun May 31 15:11:27 PDT 2009,NO_QUERY,makopper,"@tommcfly plp are saying that you guys will come back to brazil in october, is that true? "
1,2053106242,Sat Jun 06 03:17:49 PDT 2009,NO_QUERY,gcristian91,Taking a shower :X No picture for ya &gt; see ya in a bit 
1,2177313263,Mon Jun 15 05:52:47 PDT 2009,NO_QUERY,idNek,"The Horrible Slow Murder with the Extremely Inefficient Weapon, http://tinyurl.com/nv65nq "
1,2070088251,Sun Jun 07 17:04:29 PDT 2009,NO_QUERY,MiniMacDee,Why does sticky toffee pudding have to be so DAMN good?!?  &lt;3
1,2015784346,Wed Jun 03 05:30:29 PDT 2009,NO_QUERY,xbron,@kristafromsyd those pictures may or may not be the reason you were forgiven so easy. 
1,2018508024,Wed Jun 03 10:04:26 PDT 2009,NO_QUERY,Jemimax,"@StephenMulhern BGMT is hilarious! gonna miss it haha, have you got anything else lined up soon? dont think i can wait a wholleee yeear  x"
1,2002571960,Tue Jun 02 04:35:40 PDT 2009,NO_QUERY,aprilelizabethh,"@sssshenin And I could just use like people I knew kind of, and also advertise for other actors and shit "
1,1693087282,Sun May 03 21:31:49 PDT 2009,NO_QUERY,TYJspeaks,started the graduation song 
1,1973808677,Sat May 30 11:52:35 PDT 2009,NO_QUERY,jazzy67962,Finally in so Cal  kinda got plane sick =/
1,1975924061,Sat May 30 16:11:52 PDT 2009,NO_QUERY,kristine_kinney,"C'mon people, Mikey's on his way to the top  3rd row, let's go back to voting! http://bit.ly/PmvRY"
1,1972918369,Sat May 30 10:07:54 PDT 2009,NO_QUERY,actressL2,@jpsale good luck! and dont forget the rings 
0,2298654553,Tue Jun 23 11:56:58 PDT 2009,NO_QUERY,alexiswi,"A Big Happy Birthday to Mr. Joss Whedon, uber-genius! Pass it on! #jossbday Also, on a sadder note, Ed McMahon passed away "
0,2206125907,Wed Jun 17 06:02:48 PDT 2009,NO_QUERY,queeniereyes,"I hope that what I heard is not true or if it is, it will be on a later date..  crapbag."
1,1686317302,Sun May 03 04:52:47 PDT 2009,NO_QUERY,thehappypilgrim,"I have a pile of homework &amp; studying to do, but the internet &amp; tv is more appealing "
0,2048529355,Fri Jun 05 15:20:55 PDT 2009,NO_QUERY,designisfine,@joshwills what about me? 
0,1979619667,Sun May 31 03:49:47 PDT 2009,NO_QUERY,xleelee13x,on train to Preston skl soon  listnin to secondhand serenade
0,1979765929,Sun May 31 04:25:06 PDT 2009,NO_QUERY,lasic,"@jabogan LOL, why creepy?  ok with me... bummer, school Moodle is down prob'ly due to upgrade at DET this w'end - back Tue, sorry "
0,2064309675,Sun Jun 07 05:54:01 PDT 2009,NO_QUERY,Catfarmiloe,Just had an omlette! Not a fan of eggs but dads good in the kitchen and we need to go shopping so there is no food in the house 
0,2259974542,Sat Jun 20 18:28:04 PDT 2009,NO_QUERY,bungashasi,I'm not feeling well  http://myloc.me/4KJ2
0,1695846845,Mon May 04 07:04:34 PDT 2009,NO_QUERY,ZOMERISKHT,@moniiiicarose  me too
0,2288469861,Mon Jun 22 19:12:11 PDT 2009,NO_QUERY,Modwild,The Closer made me cry. I so know how Brenda Lee feels about her kitty and the last scene was heart wrenching. Miss my Ziggy. 
1,1754242737,Sun May 10 05:33:20 PDT 2009,NO_QUERY,binh_b00ng,"@jishanvn mua lu�n MBP 15 ?i, unibody b� qu� "
